,w,w_mado
22,"[0.0024002  0.01126575 0.02142981 0.03064405 0.07906396 0.00743377
 0.02080274 0.07579215 0.00987667 0.02940458 0.00898085 0.0008043
 0.00200725 0.00611508 0.04660513 0.07184703 0.01131695 0.02562447
 0.03137043 0.03959655 0.03823795 0.06854121 0.02390932 0.00182595
 0.00522402 0.03982845 0.01933095 0.02807553 0.10874497 0.03691347
 0.00153496 0.06259147 0.00683693 0.00220159 0.02382151]",0.1292744326700573
23,"[0.03381264 0.00587626 0.02384345 0.03132132 0.02627467 0.01614404
 0.01099499 0.01563455 0.02257783 0.04576564 0.04604799 0.15265748
 0.00422974 0.02042569 0.03725995 0.05820793 0.00106639 0.05236548
 0.01591845 0.06957452 0.00321528 0.08279817 0.01098885 0.030161
 0.00101043 0.01628294 0.00616217 0.02880198 0.04021955 0.02344932
 0.02822556 0.00640818 0.00510556 0.00627342 0.02089858]",0.2443949937838991
24,"[0.06976355 0.04767617 0.02592578 0.03256511 0.02026636 0.01957637
 0.02116752 0.00468146 0.00293335 0.02172242 0.03773251 0.01290464
 0.0402014  0.05764115 0.00284109 0.03773348 0.00709858 0.02507167
 0.01558223 0.0005625  0.00688297 0.00758667 0.04505849 0.15050942
 0.0255202  0.05282582 0.04202499 0.0170848  0.01514462 0.00084575
 0.025208   0.04520975 0.04495712 0.00055865 0.01693542]",0.42819177859317575
25,"[0.04275167 0.00731394 0.0061619  0.00839995 0.02245619 0.09986996
 0.01976691 0.0035419  0.03819968 0.08189164 0.04064707 0.00375203
 0.00874442 0.00790761 0.07499936 0.01416338 0.00734381 0.0179855
 0.0074628  0.03926859 0.01054333 0.07202463 0.01282662 0.06285279
 0.02619441 0.02481541 0.05801345 0.04636567 0.04041058 0.00513984
 0.03337954 0.00660786 0.0050086  0.0193497  0.02383925]",0.23792474262241078
26,"[4.45880603e-02 3.80225583e-02 5.55834997e-02 2.06391994e-02
 4.36340571e-03 1.33235403e-02 2.40041051e-02 1.46013270e-01
 5.03714180e-03 2.94247731e-02 3.65728788e-03 3.42852238e-02
 4.24075261e-02 2.87469908e-02 2.58708730e-02 1.54521538e-02
 1.78272321e-02 5.02103813e-02 2.39882667e-03 8.32995244e-03
 3.24615599e-03 1.21899636e-02 8.84319236e-03 6.97035167e-02
 4.37585480e-02 4.12426657e-03 2.50098840e-03 8.71462117e-05
 1.15585112e-02 2.72973874e-02 3.81470837e-02 5.10393830e-03
 1.05460785e-01 2.15902623e-03 5.56334893e-02]",0.2577306268592822
27,"[0.01243261 0.01113545 0.00940131 0.04572668 0.04643025 0.01398353
 0.08793302 0.0053412  0.03444082 0.01508919 0.0676409  0.01639055
 0.01427912 0.01580588 0.01861616 0.0301963  0.05799042 0.00561342
 0.00438371 0.02894401 0.06418006 0.02891809 0.02033352 0.01775478
 0.04976049 0.00285571 0.03374178 0.01975398 0.03879587 0.06269789
 0.00015014 0.02063923 0.01700995 0.00813349 0.07350049]",0.19556084955944975
28,"[0.00518338 0.02487837 0.00064181 0.0025397  0.04282602 0.01305247
 0.0392038  0.02112363 0.0418993  0.02478132 0.09793349 0.02350517
 0.00288472 0.02970884 0.0243757  0.06447102 0.05711811 0.00482048
 0.02419392 0.00695504 0.07491203 0.09824289 0.0057293  0.00731856
 0.12771021 0.00074115 0.00652749 0.02305626 0.0001398  0.01290638
 0.00852235 0.01690646 0.00041989 0.00437185 0.0603991 ]",0.3877466847879501
29,"[0.02709181 0.0241527  0.00075775 0.03572566 0.00687989 0.02411876
 0.01530244 0.01191157 0.00534211 0.00389251 0.0474138  0.00437378
 0.00884115 0.00307649 0.02468231 0.0422304  0.01190849 0.04973213
 0.07105847 0.00620634 0.05010065 0.0365086  0.00112317 0.04571111
 0.00691715 0.07670099 0.11562983 0.03519721 0.01999387 0.02439203
 0.01910802 0.05242183 0.05693322 0.01204172 0.02252203]",0.18884392221927024
30,"[0.00961425 0.02803653 0.0490913  0.01931357 0.00828743 0.04718156
 0.02229481 0.15535933 0.00360288 0.00497048 0.02758643 0.08234522
 0.00484526 0.00800952 0.01887728 0.0589273  0.00526024 0.00688917
 0.00129173 0.00581827 0.02209116 0.01309783 0.02759965 0.01416774
 0.00466506 0.01204501 0.04161237 0.12341011 0.01142775 0.01495715
 0.04483168 0.0209593  0.05472116 0.00587041 0.02094108]",0.36296927280307334
31,"[0.05573436 0.00036239 0.05768349 0.01864837 0.01215669 0.00280379
 0.08742083 0.00148885 0.03067185 0.01147256 0.01469039 0.01069253
 0.05722391 0.0087796  0.02099351 0.13512876 0.0620857  0.01753966
 0.00597274 0.00215513 0.00914825 0.00209033 0.01600688 0.01045719
 0.06219268 0.006473   0.04967432 0.01100803 0.05485497 0.00881385
 0.02516938 0.03127935 0.01929275 0.00265171 0.07718221]",0.22098180279608648
32,"[1.28889322e-03 1.65770189e-02 3.74635761e-02 4.11845315e-03
 1.35436612e-02 1.04063242e-01 7.92666753e-02 2.00175011e-02
 1.21424241e-01 7.22748779e-03 1.73104713e-02 1.40218290e-03
 8.80693000e-03 1.66914866e-02 3.64657056e-02 2.19870729e-02
 1.64781623e-02 1.02707077e-04 5.52599252e-03 2.99652996e-03
 1.30296393e-02 8.74363877e-03 7.05596228e-03 1.75439802e-02
 3.18173467e-02 7.30411818e-02 1.18584568e-01 1.44935610e-03
 1.40690467e-02 2.31234224e-02 3.41296865e-02 2.73503982e-02
 2.20691654e-02 8.48891158e-04 7.43857249e-02]",0.2946003634587428
33,"[0.00237265 0.09674081 0.00472509 0.01262701 0.0215327  0.03568901
 0.00064521 0.02389374 0.00383869 0.08371706 0.00873363 0.01816223
 0.07959501 0.01970249 0.01825189 0.00192815 0.08320131 0.0386011
 0.00560214 0.0118954  0.00902259 0.01033626 0.02571366 0.05417538
 0.00322079 0.06641205 0.02592099 0.03183001 0.03929182 0.01299417
 0.0223951  0.02356064 0.02506409 0.03649195 0.04211518]",0.22487878273457074
34,"[0.01522963 0.02191448 0.00322108 0.0062491  0.006021   0.0173107
 0.02095299 0.00818505 0.00585696 0.07681429 0.00335778 0.02717062
 0.06926388 0.09314951 0.06710665 0.0012675  0.00583081 0.02415715
 0.05609065 0.00018235 0.02833968 0.06198315 0.08689629 0.00387642
 0.01762135 0.06387679 0.00775169 0.05876272 0.06976783 0.00258894
 0.00762989 0.02010019 0.00315315 0.02855752 0.00976222]",0.1277540594679187
35,"[0.00463619 0.01052326 0.0229181  0.08698089 0.05223564 0.0525239
 0.00741105 0.00547984 0.01363583 0.02789868 0.02919155 0.02025749
 0.06564947 0.01746607 0.10971966 0.0157949  0.00676525 0.00795863
 0.00974344 0.0210538  0.0374316  0.00676867 0.02664705 0.02372257
 0.00997835 0.00332291 0.03277697 0.14258261 0.02367156 0.02639924
 0.01274174 0.00420216 0.01762042 0.02556675 0.01872376]",0.2226619535845755
36,"[0.00501478 0.03497754 0.02502552 0.0430013  0.04715899 0.00137827
 0.0091781  0.00984975 0.05607892 0.00959018 0.0026786  0.01918671
 0.07109089 0.00513175 0.03253384 0.00401106 0.03496645 0.03286027
 0.03805445 0.01780294 0.00971071 0.07153276 0.04862516 0.00855098
 0.0317411  0.01871407 0.01370821 0.01266411 0.0976396  0.00439689
 0.0154202  0.01170992 0.01968161 0.01083183 0.12550254]",0.09263838287628018
37,"[0.05551222 0.07263939 0.01220364 0.01344996 0.00597325 0.01027126
 0.01166685 0.04782408 0.01565737 0.02628094 0.03380166 0.02051825
 0.02086542 0.0028894  0.13084866 0.01306324 0.04546925 0.03811409
 0.05108894 0.00243911 0.06071274 0.0250034  0.01889943 0.01165418
 0.00326642 0.03311787 0.00504945 0.01824402 0.01065048 0.019746
 0.04302054 0.04195613 0.00542802 0.05272892 0.01994543]",0.2362908043988569
38,"[0.02710017 0.00684031 0.00469992 0.02952068 0.10298946 0.02042025
 0.00617249 0.01962375 0.00793311 0.00028691 0.0580905  0.03407053
 0.01694159 0.01138996 0.01001643 0.01527465 0.03894413 0.01134606
 0.09576965 0.05784747 0.02615094 0.01880337 0.09360072 0.07607263
 0.05775837 0.00645468 0.00925378 0.00144173 0.01819564 0.00205835
 0.02671108 0.03016525 0.01108757 0.01274491 0.03422295]",0.31140589833114607
39,"[2.36326652e-02 2.97379245e-03 2.33119139e-03 9.33878472e-02
 2.15199365e-02 1.33121714e-02 7.91532815e-03 6.97298937e-02
 6.36677339e-02 2.22018629e-02 5.04266791e-02 5.75992383e-02
 1.81346126e-02 4.44044178e-02 3.94837780e-02 2.70815395e-02
 7.08354504e-04 1.93308177e-02 3.46572777e-05 1.03183235e-02
 2.36355895e-02 1.52508559e-02 1.86318231e-02 1.25230339e-03
 6.32505148e-03 4.82014934e-02 5.60744097e-02 1.54418905e-02
 7.38695876e-03 2.06400784e-02 6.02548757e-02 7.61342749e-04
 6.30718229e-02 5.12023880e-02 2.36742754e-02]",0.16585936973707208
40,"[0.00504549 0.03415973 0.00051178 0.02424415 0.09221567 0.07376637
 0.05043806 0.10463165 0.05617862 0.01099483 0.03465795 0.00418724
 0.05601896 0.0007379  0.00605096 0.00638999 0.03450734 0.00992265
 0.05691784 0.06765175 0.02114362 0.0055876  0.01217185 0.01454356
 0.05789149 0.00704476 0.00432891 0.01094277 0.05256524 0.01946255
 0.00252024 0.00712753 0.04688479 0.00033441 0.00822177]",0.4310566956878393
41,"[0.03009508 0.01639983 0.01464232 0.04188402 0.02906001 0.01256686
 0.0277871  0.01011276 0.01121844 0.14125409 0.0367679  0.02297744
 0.00547586 0.02460069 0.05837971 0.00331062 0.06007743 0.00658908
 0.02348683 0.0187739  0.03336621 0.02176492 0.03610433 0.04848896
 0.01194105 0.06152766 0.04007204 0.02608416 0.00725243 0.0228225
 0.01661281 0.02687462 0.01552855 0.02987038 0.00622941]",0.19589888375225362
42,"[0.01804563 0.04204248 0.00323063 0.02643124 0.02893695 0.04967344
 0.02587955 0.03061126 0.03950334 0.0145739  0.01973889 0.03154709
 0.01223217 0.02592369 0.00100453 0.04595829 0.00281488 0.02448063
 0.04841571 0.04059599 0.03117469 0.01769757 0.08825494 0.01267637
 0.04336969 0.03299942 0.01426941 0.00432334 0.05155226 0.03156224
 0.01070291 0.03526266 0.0644588  0.0144558  0.0155996 ]",0.19571175238658242
43,"[0.00217876 0.01571894 0.02474527 0.0003518  0.03743654 0.04111447
 0.08502432 0.03315789 0.08122282 0.00248136 0.01585626 0.04483487
 0.02478139 0.03101036 0.03193206 0.01686814 0.01049048 0.02138187
 0.00358055 0.0235032  0.07626431 0.01596682 0.01110642 0.01124975
 0.00733263 0.00803574 0.05037592 0.01579603 0.00160351 0.04545412
 0.02961413 0.02247529 0.02165882 0.00992165 0.12547353]",0.17737511416693336
44,"[0.05033261 0.02162429 0.01764917 0.01987686 0.01151683 0.00432249
 0.02041147 0.0562807  0.00921557 0.00155116 0.0757435  0.0255196
 0.04485876 0.01218337 0.04304855 0.01772773 0.01177177 0.010118
 0.00671558 0.00650729 0.12117119 0.03175025 0.0245176  0.03404873
 0.02926585 0.02519597 0.01570806 0.01338643 0.02823906 0.02466474
 0.0372246  0.00889665 0.00497499 0.0251429  0.10883769]",0.582648032523589
45,"[0.01330175 0.07305497 0.03205559 0.00910248 0.03122615 0.06749053
 0.00259821 0.00136818 0.04207396 0.00668526 0.07769171 0.00792182
 0.01714732 0.00026067 0.01722579 0.00844525 0.04592347 0.02605758
 0.00652179 0.00732715 0.05351687 0.02069979 0.04698778 0.0963342
 0.01765894 0.00625306 0.02002932 0.10457774 0.00341777 0.07798831
 0.02121849 0.00662858 0.00459413 0.00573246 0.0208829 ]",0.2390789321613647
46,"[0.0021221  0.04039202 0.06875059 0.00414864 0.00067544 0.04173688
 0.03107862 0.03933788 0.00403643 0.03295119 0.03475618 0.02637151
 0.00952244 0.04198272 0.01724866 0.02707975 0.17593928 0.00639894
 0.02147705 0.01055698 0.00705113 0.00085943 0.05191423 0.02593947
 0.04793862 0.00287948 0.10708131 0.04671376 0.00855501 0.0348398
 0.00059032 0.00106248 0.00976315 0.00347701 0.0147715 ]",0.291706159809482
47,"[0.05817011 0.0093599  0.01299675 0.04314078 0.0169826  0.018312
 0.07817611 0.00723457 0.01524513 0.02597889 0.01340383 0.03487974
 0.07285932 0.04674188 0.06994856 0.01026926 0.00190178 0.00657931
 0.0054731  0.02546    0.03584958 0.00039698 0.00706505 0.02241627
 0.00364726 0.07508    0.01940475 0.00346906 0.1002018  0.04844062
 0.02275016 0.02460375 0.0290698  0.0105865  0.02390482]",0.18510808146464255
48,"[0.00343765 0.06131946 0.05688771 0.03642149 0.0055314  0.03396018
 0.06072284 0.00774667 0.02435785 0.03503652 0.0782891  0.00107467
 0.04883866 0.01266846 0.00683061 0.02484887 0.02003474 0.02088273
 0.00114171 0.03354891 0.01800333 0.00078954 0.00332667 0.06126884
 0.03736201 0.0102606  0.07833649 0.00320552 0.01556512 0.00446959
 0.12265192 0.02181664 0.00733849 0.0013436  0.0406814 ]",0.38766301004567955
49,"[0.01665265 0.01248952 0.00739892 0.06391628 0.02321095 0.104672
 0.05362391 0.0080353  0.00386382 0.0404762  0.01198101 0.02043402
 0.03855863 0.0105536  0.03827594 0.0461632  0.07593307 0.07425078
 0.00840431 0.00049385 0.00763268 0.0290829  0.0067378  0.01829371
 0.04775439 0.05407466 0.04004086 0.00970591 0.01042194 0.02608917
 0.00697883 0.02314768 0.01925724 0.00257138 0.0388229 ]",0.26784605075832096
50,"[0.01524475 0.04792762 0.00329855 0.03657056 0.05611732 0.08209672
 0.07011048 0.00517582 0.00716893 0.0272533  0.04037573 0.04023108
 0.00338683 0.01036829 0.0019793  0.01785317 0.00883588 0.07433339
 0.05878491 0.05021232 0.0267382  0.05398031 0.002611   0.02059406
 0.03067227 0.0012691  0.03709582 0.0068748  0.02457121 0.00877949
 0.05139775 0.00242845 0.03031829 0.03461933 0.01072498]",0.1817882784134433
51,"[0.01096556 0.04020802 0.02618756 0.00338313 0.00035057 0.01033513
 0.00638574 0.00363487 0.07154614 0.00490474 0.04020131 0.01634214
 0.00806507 0.02093274 0.04021603 0.01610287 0.04755283 0.02327344
 0.0154783  0.07209662 0.04616004 0.02347417 0.02201363 0.03449003
 0.01933444 0.03288627 0.00109717 0.00247495 0.00366851 0.11230642
 0.04904526 0.01711893 0.02903389 0.03656166 0.09217184]",0.12017449598828583
52,"[0.00130884 0.05379047 0.00445454 0.03809402 0.00841109 0.04169469
 0.00189035 0.05386142 0.01702348 0.09344917 0.00076255 0.08055118
 0.05139735 0.00203919 0.02227476 0.00889603 0.01566644 0.00445078
 0.04511261 0.0061522  0.02296332 0.02459939 0.00540982 0.01236187
 0.00875745 0.02954015 0.01300738 0.02859656 0.04424972 0.01339583
 0.00239544 0.01815281 0.17329173 0.00480978 0.04718757]",0.37777821507911125
53,"[6.42748153e-02 2.53094512e-02 1.06852501e-02 2.18241451e-02
 3.78699413e-02 3.39721527e-02 8.04330950e-03 8.43440351e-02
 7.39654535e-02 9.91818493e-03 8.49761492e-02 5.12685626e-04
 3.93862018e-03 1.22747447e-02 1.17621040e-02 6.50429190e-02
 5.15897995e-03 6.61616418e-04 1.81827625e-02 1.08561532e-02
 3.34972703e-02 7.63652676e-03 2.38145209e-02 2.00157733e-03
 4.69758401e-03 6.09052917e-02 9.36528972e-05 3.69343113e-02
 9.15817454e-02 1.96768791e-02 5.41064838e-02 2.37926743e-02
 5.73737923e-03 4.58555685e-02 6.09506097e-03]",0.298937098035911
54,"[0.00411017 0.01229048 0.01724401 0.07266535 0.01288755 0.00065661
 0.007994   0.06716313 0.05375813 0.03230855 0.12077614 0.05109435
 0.00314391 0.02828383 0.01794724 0.00907213 0.03512465 0.01206184
 0.04291871 0.04126193 0.02675272 0.05002627 0.00045242 0.01354266
 0.02538477 0.0251998  0.0372201  0.00837637 0.00865917 0.01295563
 0.01405636 0.00461201 0.08916479 0.02253946 0.01829478]",0.019502086673181717
55,"[0.02092852 0.03319068 0.01191393 0.00602021 0.01078    0.01001926
 0.03544695 0.0051414  0.13648132 0.01821939 0.01276511 0.0023504
 0.03298268 0.00753055 0.1431443  0.02005485 0.04399797 0.05187266
 0.00868789 0.00424906 0.00307955 0.02679377 0.02085032 0.03960528
 0.00107334 0.0070648  0.02761053 0.03602086 0.0163363  0.01732047
 0.00387069 0.00312242 0.03640893 0.00300416 0.14206148]",0.2154491327369669
56,"[0.02195125 0.01366312 0.02237229 0.0215438  0.01432358 0.00179702
 0.02959583 0.00360566 0.07036222 0.04132151 0.00609706 0.03311049
 0.00439127 0.03548368 0.05024744 0.02398549 0.0128028  0.04148371
 0.04162705 0.01290861 0.06589139 0.03174038 0.06200635 0.00454277
 0.06956258 0.03624288 0.01476006 0.04329682 0.04928916 0.0303168
 0.01524983 0.00769913 0.01262596 0.02825778 0.02584422]",0.2890518276569732
